Gender,Education,Heights,Spiders,Snakes,Fear_of_public_speaking,Ageing,Smoking,Alcohol,Healthy_eating,Daily_events,Prioritising_workload,Writing_notes,Workaholism,Thinking_ahead,Final_judgement,Reliability,Keeping_promises,Loss_of_interest,Friends_versus_money,Funniness,Fake,Criminal_damage,Decision_making,Elections,Self_criticism,Judgment_calls,Hypochondria,Empathy,Eating_to_survive,Giving,Compassion_to_animals,Borrowed_stuff,Loneliness,Cheating_in_school,Health,Changing_the_past,God,Dreams,Charity,Number_of_friends,Waiting,New_environment,Mood_swings,Appearence_and_gestures,Socializing,Achievements,Responding_to_a_serious_letter,Children,Assertiveness,Getting_angry,Knowing_the_right_people,Public_speaking,Unpopularity,Life_struggles,Happiness_in_life,Energy_levels,Small_big_dogs,Personality,Finding_lost_valuables,Getting_up,Interests_or_hobbies,Parents_advice,Questionnaires_or_polls
male,college/bachelor degree,Not afraid,Not afraid,Not afraid,Very Afraid,Somewhat afraid,tried smoking,drink a lot,4,4,2,3,5,3,3,3,5,1,2,4,4,2,4,5,4,3,1,2,1,1,4,3,3,3,3,3,3,4,2,2,1,3,4,3,2,4,4,2,2,2,3,5,3,1,3,3,3,3,3,4,3,2,1
female,masters degree,Very Afraid,Very Afraid,Afraid,Very Afraid,Neutral,never smoked,social drinker,4,3,2,3,3,5,3,5,4,2,3,2,3,1,3,5,4,5,1,4,1,2,4,5,2,1,2,2,3,3,2,3,4,4,3,3,1,3,2,2,5,2,2,5,3,3,4,4,1,4,3,3,5,4,4
female,secondary school,Afraid,Neutral,Not afraid,Neutral,Somewhat afraid,tried smoking,drink a lot,3,4,1,2,5,2,5,3,3,3,5,5,3,1,5,5,5,5,3,5,1,4,5,5,4,5,3,5,3,3,1,4,4,1,3,4,2,4,3,5,1,3,4,2,4,5,2,3,3,3,4,5,1,2,4
female,masters degree,Neutral,Afraid,Afraid,Somewhat afraid,Neutral,tried smoking,never,4,4,2,2,4,3,3,4,4,2,5,2,3,1,2,5,2,3,2,4,4,2,4,3,1,2,2,2,3,5,3,4,2,4,3,4,2,3,2,5,2,3,2,4,5,2,4,5,2,3,4,2,4,3,3
male,secondary school,Neutral,Somewhat afraid,Somewhat afraid,Neutral,Somewhat afraid,tried smoking,social drinker,2,2,2,2,3,5,2,3,3,1,4,3,4,1,5,4,5,2,1,3,2,2,2,4,3,2,2,2,1,4,1,3,4,4,3,3,2,3,2,2,4,1,1,3,4,2,3,4,2,3,2,5,4,3,3
female,secondary school,Not afraid,Somewhat afraid,Neutral,Neutral,Neutral,current smoker,drink a lot,1,2,1,1,1,4,2,2,4,1,3,3,1,2,3,1,2,5,1,3,2,1,3,3,2,5,2,2,4,3,1,3,2,4,3,3,4,4,5,4,3,2,4,4,3,2,4,4,3,3,2,3,4,4,3
male,secondary school,Not afraid,Somewhat afraid,Not afraid,Not afraid,Not afraid,former smoker,social drinker,4,4,4,5,5,5,2,4,5,5,1,4,1,1,3,5,4,4,1,2,2,4,5,5,4,5,4,3,1,4,4,5,2,5,3,4,5,4,5,5,4,4,5,1,4,2,4,5,2,4,3,1,4,3,4
male,secondary school,Not afraid,Not afraid,Not afraid,Neutral,Somewhat afraid,never smoked,social drinker,3,5,3,4,4,4,2,5,5,3,5,4,1,1,3,5,5,5,1,4,2,5,4,5,3,3,4,3,5,3,4,5,3,3,2,3,4,1,4,5,2,3,5,3,5,2,4,5,3,3,5,4,5,5,3
male,secondary school,Afraid,Somewhat afraid,Neutral,Neutral,Somewhat afraid,never smoked,never,5,4,4,4,2,4,3,5,5,4,3,2,4,2,5,5,3,5,1,4,2,5,5,5,2,4,4,3,1,3,4,4,2,4,4,2,4,4,2,2,4,4,5,3,4,2,4,4,3,3,3,4,5,4,2
male,secondary school,Somewhat afraid,Not afraid,Not afraid,Neutral,Somewhat afraid,tried smoking,social drinker,3,4,5,1,4,3,1,4,4,2,3,2,1,5,2,5,2,5,1,4,3,4,5,3,2,4,4,2,1,3,2,2,2,3,3,4,4,2,4,4,4,4,5,4,3,2,4,5,3,3,2,2,5,3,1
female,secondary school,Not afraid,Somewhat afraid,Neutral,Neutral,Somewhat afraid,current smoker,drink a lot,1,2,1,1,1,5,3,3,5,1,3,3,1,1,3,3,2,5,1,4,2,1,4,4,2,5,2,2,4,3,1,3,3,3,3,4,4,5,5,4,3,2,4,3,3,3,4,4,3,4,2,3,4,4,3
female,secondary school,Afraid,Afraid,Not afraid,Neutral,Somewhat afraid,tried smoking,drink a lot,5,4,2,2,5,3,5,3,5,4,5,5,3,1,5,5,5,5,2,5,1,4,5,5,3,5,3,4,3,3,4,3,3,1,3,5,2,4,5,5,2,2,5,3,4,4,2,3,3,3,4,5,2,2,4
female,secondary school,Neutral,Not afraid,Neutral,Afraid,Very Afraid,tried smoking,drink a lot,2,2,1,1,1,3,2,4,4,3,5,3,2,3,1,5,3,3,1,4,2,2,3,5,4,5,2,4,2,3,2,3,2,4,5,4,2,3,5,5,3,5,4,4,1,4,3,3,3,3,2,3,3,4,4
female,college/bachelor degree,Not afraid,Very Afraid,Very Afraid,Very Afraid,Very Afraid,tried smoking,drink a lot,4,4,1,1,2,1,5,5,5,5,4,5,4,5,3,4,5,5,1,1,1,1,5,5,4,5,5,2,4,3,1,5,2,5,1,4,1,3,3,1,5,5,5,5,5,5,4,5,5,3,1,5,5,3,1
male,secondary school,Not afraid,Not afraid,Not afraid,Somewhat afraid,Neutral,current smoker,drink a lot,1,2,1,1,1,1,3,3,4,4,3,3,2,4,1,3,1,4,1,3,4,2,2,3,2,5,1,2,1,4,1,5,3,5,2,2,5,1,2,2,5,3,4,1,1,1,4,5,5,4,2,4,5,2,3
female,college/bachelor degree,Neutral,Neutral,Neutral,Neutral,Afraid,tried smoking,social drinker,4,4,2,1,3,1,1,4,4,1,5,2,2,1,2,5,3,3,4,5,2,5,5,5,2,2,5,3,3,3,2,4,3,3,2,4,4,3,2,5,4,2,3,4,2,5,4,3,5,4,3,4,4,4,2
male,secondary school,Somewhat afraid,Somewhat afraid,Neutral,Afraid,Not afraid,tried smoking,social drinker,3,4,2,4,2,5,3,4,5,3,2,5,4,4,2,5,3,5,1,2,2,3,2,5,3,5,4,4,3,4,1,4,3,2,4,5,2,5,5,4,2,2,5,5,1,2,4,5,1,3,3,5,5,3,2
male,secondary school,Neutral,Neutral,Neutral,Somewhat afraid,Not afraid,tried smoking,social drinker,1,3,2,4,3,4,1,3,3,3,4,4,2,4,3,5,3,4,2,3,2,2,3,3,2,5,3,2,1,4,2,4,2,4,3,3,3,4,4,3,3,4,4,4,5,1,4,3,4,3,3,4,3,3,2
female,secondary school,Somewhat afraid,Neutral,Very Afraid,Afraid,Very Afraid,tried smoking,social drinker,4,3,4,4,3,3,2,5,5,2,5,3,1,1,4,3,1,3,1,5,1,5,5,5,2,3,5,2,2,3,2,4,2,4,2,4,3,3,3,3,3,2,3,5,4,4,4,5,2,3,3,5,3,4,3
male,college/bachelor degree,Somewhat afraid,Somewhat afraid,Very Afraid,Somewhat afraid,Neutral,tried smoking,drink a lot,3,5,2,3,3,3,1,4,3,3,5,3,2,2,3,5,4,3,2,4,1,3,4,2,2,5,3,2,1,3,2,5,3,5,2,4,4,3,3,4,3,2,4,3,5,1,4,3,4,3,3,4,3,3,3
male,college/bachelor degree,Afraid,Somewhat afraid,Neutral,Neutral,Not afraid,current smoker,never,3,2,3,2,4,2,3,2,4,3,2,3,2,4,1,3,2,3,4,2,4,3,2,3,2,4,2,3,2,3,3,2,2,4,3,2,3,4,2,3,2,4,1,2,3,2,4,2,3,4,3,4,2,3,2
male,secondary school,Afraid,Somewhat afraid,Neutral,Somewhat afraid,Afraid,tried smoking,social drinker,3,4,3,4,5,5,3,4,4,3,4,3,4,4,4,5,4,3,3,3,1,2,2,3,3,2,5,3,4,3,3,3,2,2,4,5,2,3,2,4,4,3,4,2,4,2,4,3,3,3,4,4,3,4,3
female,secondary school,Afraid,Very Afraid,Afraid,Somewhat afraid,Somewhat afraid,tried smoking,never,1,2,5,3,5,3,2,5,5,4,3,1,1,2,3,5,2,5,1,3,3,4,5,5,2,3,4,2,4,3,1,2,4,5,3,4,3,2,3,5,3,3,3,5,3,4,3,4,3,3,3,1,3,4,3
male,college/bachelor degree,Not afraid,Not afraid,Not afraid,Not afraid,Not afraid,former smoker,drink a lot,3,5,5,4,4,4,3,4,5,2,2,4,3,2,3,5,3,5,3,5,1,1,2,4,2,3,2,1,1,4,1,5,1,5,3,3,5,5,1,5,4,3,3,1,1,3,4,4,4,4,1,2,5,4,3
female,college/bachelor degree,Not afraid,Not afraid,Not afraid,Somewhat afraid,Somewhat afraid,tried smoking,social drinker,3,3,3,4,3,4,5,4,4,4,3,2,2,1,2,4,2,4,1,4,2,4,3,3,2,4,3,3,5,4,3,3,3,5,3,4,4,3,3,5,5,1,5,3,3,3,3,4,2,4,3,2,5,4,3
male,college/bachelor degree,Neutral,Not afraid,Afraid,Not afraid,Not afraid,never smoked,social drinker,3,3,1,1,1,3,4,4,4,2,3,3,1,1,1,3,3,5,1,4,2,2,4,5,1,5,2,1,3,3,4,5,3,5,2,5,5,2,3,3,5,3,3,1,4,2,3,4,4,3,3,3,5,3,3
female,secondary school,Somewhat afraid,Neutral,Very Afraid,Very Afraid,Very Afraid,current smoker,drink a lot,3,5,1,2,3,1,3,3,3,1,3,3,1,2,3,5,1,5,1,4,1,5,5,4,3,5,3,1,3,3,1,4,1,4,2,3,2,1,4,4,2,4,5,5,3,4,4,3,3,4,1,5,2,4,4
female,secondary school,Afraid,Neutral,Afraid,Neutral,Neutral,tried smoking,drink a lot,3,2,1,4,4,3,4,3,3,1,3,3,3,1,4,2,4,4,1,4,1,5,5,4,3,3,3,3,5,4,1,4,1,1,4,4,3,3,4,5,4,5,4,4,2,5,4,4,3,4,4,3,5,1,1
female,masters degree,Not afraid,Somewhat afraid,Afraid,Afraid,Very Afraid,tried smoking,drink a lot,3,4,3,3,4,4,2,2,4,5,4,1,4,3,2,3,2,2,4,3,3,3,2,2,5,2,5,2,3,3,4,3,4,3,4,2,2,5,2,2,5,5,4,1,2,2,4,5,3,4,2,2,5,5,4
female,secondary school,Somewhat afraid,Not afraid,Very Afraid,Somewhat afraid,Very Afraid,tried smoking,social drinker,4,5,3,4,3,5,4,5,4,5,4,3,2,1,2,4,5,4,1,3,2,4,2,5,2,4,3,3,4,4,1,4,2,4,4,5,4,4,4,4,3,3,5,4,4,2,4,3,4,4,4,2,2,4,2
female,secondary school,Neutral,Very Afraid,Not afraid,Neutral,Very Afraid,former smoker,drink a lot,3,3,3,5,3,4,1,3,5,1,3,3,2,1,3,5,3,3,4,3,2,2,3,3,4,5,3,1,4,3,3,2,3,3,4,3,3,4,3,2,3,3,3,2,3,3,5,3,4,3,3,5,4,3,2
female,secondary school,Neutral,Not afraid,Not afraid,Afraid,Afraid,current smoker,drink a lot,3,4,1,1,2,1,1,3,4,4,5,4,2,5,2,5,4,5,5,5,2,2,5,2,5,2,1,5,1,2,4,2,1,1,5,4,1,2,5,5,5,5,1,4,5,5,2,2,5,3,4,5,4,2,2
female,primary school,Afraid,Afraid,Neutral,Afraid,Not afraid,former smoker,social drinker,3,3,2,1,2,3,3,3,4,2,4,3,2,2,3,1,3,4,2,4,4,2,4,3,3,4,3,4,5,3,1,3,3,3,2,3,3,3,3,4,4,3,3,4,3,3,4,3,3,3,3,2,1,4,4
male,secondary school,Afraid,Not afraid,Neutral,Neutral,Not afraid,tried smoking,social drinker,1,5,1,1,1,3,1,1,1,1,5,3,2,2,3,5,3,3,1,2,1,1,4,5,4,4,2,2,1,3,1,1,2,3,2,2,2,2,3,1,5,2,1,3,5,2,3,1,3,4,5,5,2,3,1
male,college/bachelor degree,Somewhat afraid,Not afraid,Not afraid,Somewhat afraid,Not afraid,current smoker,social drinker,2,3,2,2,2,3,1,3,3,3,2,3,4,4,2,4,3,4,2,2,3,2,2,2,2,5,2,2,1,3,1,3,3,3,2,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,1,4,3,2,1
female,secondary school,Not afraid,Somewhat afraid,Somewhat afraid,Not afraid,Not afraid,former smoker,drink a lot,2,5,3,5,2,4,3,3,3,2,4,5,2,5,2,5,3,5,3,5,2,5,3,3,3,5,3,4,5,3,2,3,3,5,3,3,3,3,1,5,5,4,3,1,5,5,3,4,4,3,5,2,5,4,2
female,secondary school,Not afraid,Very Afraid,Very Afraid,Neutral,Not afraid,current smoker,social drinker,4,5,3,5,5,5,1,5,5,2,4,5,2,5,3,5,5,5,1,3,2,5,5,5,3,2,5,3,1,4,4,3,1,1,2,5,4,5,5,4,5,3,5,3,1,3,4,4,1,4,2,5,3,3,1
female,college/bachelor degree,Very Afraid,Afraid,Neutral,Afraid,Afraid,tried smoking,drink a lot,3,3,2,2,5,4,1,4,2,1,2,4,3,5,5,3,3,4,4,3,1,3,5,3,4,4,5,3,1,4,1,3,3,3,4,4,2,3,4,4,3,3,4,3,5,5,4,3,4,3,3,5,2,4,1
female,secondary school,Afraid,Not afraid,Somewhat afraid,Somewhat afraid,Somewhat afraid,tried smoking,social drinker,3,4,2,2,2,3,2,4,3,1,5,3,2,1,3,5,5,2,2,1,1,3,5,3,1,4,1,1,1,4,3,3,4,3,3,3,5,2,4,5,3,3,3,4,5,3,4,3,2,3,4,5,3,4,3
male,secondary school,Somewhat afraid,Not afraid,Afraid,Neutral,Very Afraid,never smoked,never,1,4,4,3,3,3,3,4,4,1,4,3,1,1,3,4,3,4,1,4,2,2,4,5,2,2,3,1,5,4,1,4,4,3,3,3,2,2,3,3,5,2,4,4,5,1,4,4,3,3,3,3,4,3,2
female,secondary school,Somewhat afraid,Not afraid,Not afraid,Afraid,Very Afraid,tried smoking,social drinker,3,3,1,1,1,5,3,3,5,4,4,1,1,5,5,1,5,4,1,5,1,3,5,5,3,5,4,4,4,3,2,3,3,5,5,5,4,2,1,5,3,5,4,5,4,5,3,5,3,3,3,5,1,4,5
female,secondary school,Somewhat afraid,Very Afraid,Very Afraid,Very Afraid,Somewhat afraid,never smoked,social drinker,2,2,2,2,3,3,3,5,5,3,4,2,1,3,5,5,3,4,1,3,4,2,5,5,3,2,3,4,4,3,2,2,2,3,2,3,2,3,1,4,2,3,2,5,1,4,4,3,2,3,2,3,2,2,4
female,primary school,Afraid,Very Afraid,Very Afraid,Afraid,Neutral,former smoker,social drinker,4,3,2,3,2,2,3,4,3,1,4,4,2,5,4,1,3,5,3,5,2,5,2,4,5,4,4,3,4,3,2,2,3,4,5,4,3,3,2,4,3,4,3,4,4,5,3,3,3,3,4,3,4,3,3
male,secondary school,Somewhat afraid,Not afraid,Not afraid,Somewhat afraid,Not afraid,current smoker,social drinker,4,2,3,2,4,2,3,2,4,2,2,3,3,2,4,5,3,2,4,3,4,1,3,2,4,3,4,2,4,3,4,4,2,3,2,4,3,2,4,4,2,3,4,3,2,3,4,5,2,4,4,2,3,4,1
female,secondary school,Very Afraid,Very Afraid,Somewhat afraid,Neutral,Not afraid,tried smoking,social drinker,3,4,2,4,2,4,5,4,5,1,5,3,1,1,3,5,5,5,2,5,4,4,2,5,2,5,4,3,2,3,3,5,4,2,2,4,3,3,4,3,4,4,4,3,4,3,4,5,1,4,3,5,5,4,3
female,secondary school,Not afraid,Very Afraid,Very Afraid,Somewhat afraid,Neutral,current smoker,drink a lot,3,5,2,2,2,2,4,3,3,4,5,4,1,3,3,1,4,4,2,5,4,4,5,5,4,4,4,4,4,3,3,3,3,4,4,4,4,3,4,3,3,3,3,3,5,4,3,4,4,3,4,5,2,3,3
female,secondary school,Neutral,Very Afraid,Afraid,Somewhat afraid,Somewhat afraid,tried smoking,social drinker,2,2,3,2,4,4,2,3,2,4,5,3,2,3,2,4,3,4,3,5,2,4,3,5,4,2,4,3,5,4,2,4,4,2,4,3,3,4,2,4,2,3,4,2,4,3,4,3,4,2,3,2,4,3,2
female,primary school,Somewhat afraid,Neutral,Very Afraid,Afraid,Afraid,never smoked,social drinker,3,3,2,4,1,2,3,4,5,2,4,2,1,1,3,4,2,5,4,4,2,1,4,5,5,4,4,1,3,4,2,1,2,4,4,2,3,1,2,5,3,4,4,3,5,5,4,3,3,2,2,5,5,2,4
female,secondary school,Very Afraid,Neutral,Somewhat afraid,Neutral,Very Afraid,former smoker,social drinker,3,3,1,2,5,5,1,5,3,5,2,4,4,2,4,3,5,5,5,3,1,5,5,5,5,5,5,5,1,3,3,1,2,4,5,5,5,3,5,3,4,5,4,1,1,5,3,1,3,2,1,5,5,5,3
female,secondary school,Somewhat afraid,Very Afraid,Neutral,Afraid,Not afraid,never smoked,social drinker,3,3,3,5,2,3,2,4,4,3,4,3,2,1,2,5,3,2,2,4,2,2,5,4,2,5,3,2,1,4,2,3,3,3,5,3,3,3,3,3,2,3,3,5,3,4,4,4,3,3,1,5,4,4,3
female,secondary school,Neutral,Neutral,Afraid,Neutral,Neutral,tried smoking,social drinker,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,4,3,3,5,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3
male,secondary school,Afraid,Somewhat afraid,Neutral,Neutral,Neutral,never smoked,never,3,3,3,1,3,5,1,3,3,2,4,4,1,4,5,1,3,2,4,5,1,3,5,5,2,2,2,4,2,4,1,3,3,4,3,3,3,2,2,4,1,1,4,1,3,1,4,3,3,3,5,2,3,4,3
female,secondary school,Afraid,Very Afraid,Very Afraid,Afraid,Afraid,tried smoking,social drinker,3,3,3,4,4,4,2,3,4,2,3,5,4,4,5,4,5,1,2,3,1,1,5,5,3,3,5,4,2,3,3,4,2,3,5,3,3,4,5,3,3,5,4,5,3,4,3,3,3,2,3,3,4,3,4
female,secondary school,Not afraid,Somewhat afraid,Not afraid,Neutral,Not afraid,current smoker,drink a lot,3,3,3,5,5,5,1,4,5,3,5,5,1,5,4,3,5,4,1,5,1,1,5,5,2,2,1,2,1,3,1,3,3,4,3,3,5,3,3,3,5,3,1,3,3,5,4,5,5,3,1,3,3,3,3
male,secondary school,Neutral,Neutral,Neutral,Neutral,Not afraid,never smoked,social drinker,1,1,2,1,1,3,4,3,3,2,4,3,1,4,4,5,4,3,2,5,3,1,5,4,3,5,3,3,4,3,1,2,3,3,3,3,3,3,4,3,2,4,2,5,4,3,3,2,4,3,4,4,2,4,3
female,masters degree,Neutral,Very Afraid,Very Afraid,Neutral,Somewhat afraid,current smoker,social drinker,3,2,4,3,3,3,4,5,4,2,4,3,1,3,4,2,4,4,2,5,4,3,5,3,4,4,3,3,5,3,3,3,4,1,3,4,1,2,4,3,3,2,3,5,3,5,3,2,3,3,2,5,3,4,2
male,secondary school,Somewhat afraid,Not afraid,Not afraid,Neutral,Not afraid,tried smoking,social drinker,4,5,5,4,3,4,3,4,2,4,4,4,5,4,3,4,2,4,3,4,3,4,5,5,3,3,4,3,5,3,3,3,5,4,2,3,4,2,4,3,2,3,4,3,4,5,4,3,3,3,3,4,4,3,2
female,secondary school,Neutral,Not afraid,Not afraid,Very Afraid,Neutral,never smoked,never,5,3,5,2,3,5,5,4,3,3,3,4,3,3,5,3,5,5,4,3,3,4,4,5,4,1,4,3,4,4,3,2,2,1,4,3,1,4,4,4,1,2,4,3,2,4,4,2,2,3,5,4,2,4,5
female,college/bachelor degree,Not afraid,Not afraid,Not afraid,Not afraid,Not afraid,tried smoking,social drinker,5,5,1,4,5,1,1,5,5,5,3,3,5,5,1,5,1,5,1,1,5,3,5,1,1,5,1,1,1,5,3,5,1,5,5,5,5,5,1,5,5,5,5,1,1,1,5,5,5,5,1,1,5,1,3
male,primary school,Not afraid,Not afraid,Not afraid,Neutral,Not afraid,never smoked,social drinker,3,2,3,2,2,4,2,4,4,1,5,4,2,1,4,3,3,3,1,3,2,3,4,5,2,3,3,2,2,4,1,3,3,3,2,3,2,4,4,4,3,1,3,3,3,2,5,4,3,3,4,4,3,4,3
male,college/bachelor degree,Afraid,Somewhat afraid,Neutral,Neutral,Not afraid,former smoker,drink a lot,1,1,1,2,1,1,1,3,3,1,2,5,2,3,3,1,1,4,4,4,1,1,2,2,1,5,3,2,1,4,1,4,2,2,4,3,2,3,2,3,3,3,2,5,2,4,4,4,5,3,1,5,3,2,1
male,masters degree,Very Afraid,Somewhat afraid,Neutral,Afraid,Not afraid,current smoker,drink a lot,1,2,4,5,3,3,1,5,4,3,1,5,5,1,3,1,4,5,5,2,1,3,1,5,5,1,3,4,1,3,1,3,1,4,2,5,4,5,3,3,4,4,5,4,1,1,3,1,2,3,1,5,2,3,3
male,secondary school,Neutral,Neutral,Afraid,Afraid,Afraid,tried smoking,social drinker,3,3,2,2,4,4,3,2,4,1,4,3,2,5,3,1,4,5,3,4,2,2,3,1,2,5,4,3,3,3,3,3,2,3,2,2,1,2,4,4,2,3,3,5,5,2,4,2,1,3,3,5,2,4,4
female,secondary school,Neutral,Very Afraid,Very Afraid,Neutral,Neutral,tried smoking,social drinker,3,2,5,2,5,2,3,4,5,3,2,1,1,5,2,4,5,5,1,5,2,1,5,1,2,3,3,3,3,2,2,3,4,5,3,3,3,2,3,3,2,4,3,4,3,4,4,4,1,3,4,3,3,4,3
female,secondary school,Neutral,Somewhat afraid,Afraid,Very Afraid,Somewhat afraid,current smoker,social drinker,1,5,3,3,5,5,1,4,5,1,3,5,3,1,3,1,5,5,4,5,1,5,3,4,2,2,3,4,2,2,1,3,2,2,5,3,1,3,4,4,3,4,3,5,4,4,4,3,2,2,1,1,5,3,4
female,secondary school,Neutral,Neutral,Not afraid,Neutral,Not afraid,current smoker,drink a lot,4,3,4,4,5,5,3,4,4,3,3,2,2,3,5,1,3,4,2,4,1,1,4,5,1,5,3,1,1,4,1,3,3,1,4,4,3,4,4,1,4,4,3,4,1,3,5,4,3,4,4,5,4,1,2
female,secondary school,Somewhat afraid,Afraid,Afraid,Neutral,Not afraid,tried smoking,social drinker,3,3,4,5,3,3,2,5,5,4,5,4,2,1,4,5,4,4,1,4,2,4,4,5,2,2,3,1,2,4,3,4,3,4,3,5,3,3,4,5,2,3,3,4,2,4,5,4,2,4,4,4,4,4,3
male,secondary school,Somewhat afraid,Somewhat afraid,Neutral,Neutral,Neutral,current smoker,drink a lot,2,2,3,1,2,3,2,3,2,3,5,2,2,1,2,4,2,2,2,3,3,2,4,3,2,3,2,2,3,3,2,4,2,3,3,4,2,3,2,2,4,2,4,3,4,2,4,4,4,3,4,5,2,2,1
female,college/bachelor degree,Neutral,Afraid,Afraid,Neutral,Afraid,tried smoking,social drinker,4,4,2,1,2,2,5,3,4,2,3,3,3,2,2,5,4,3,1,5,1,1,4,2,4,3,4,5,3,4,2,3,3,3,3,3,3,4,4,5,2,1,4,3,5,5,3,3,4,3,5,4,3,4,5
male,secondary school,Neutral,Afraid,Neutral,Somewhat afraid,Afraid,never smoked,social drinker,3,5,3,5,5,4,4,4,4,2,3,4,1,5,3,5,4,5,1,4,1,2,4,3,2,3,3,2,4,2,1,2,2,2,4,5,2,4,4,3,3,3,5,3,2,2,5,4,3,4,4,4,5,3,4
female,secondary school,Neutral,Very Afraid,Afraid,Neutral,Neutral,tried smoking,social drinker,2,2,1,1,1,4,4,4,5,1,4,4,4,1,5,5,5,5,1,4,2,4,5,5,4,2,2,4,4,3,2,2,2,2,4,2,2,3,3,1,1,1,1,5,2,4,2,1,3,3,2,5,2,2,1
male,secondary school,Somewhat afraid,Not afraid,Somewhat afraid,Neutral,Very Afraid,tried smoking,drink a lot,1,3,2,2,1,3,1,2,2,4,3,3,2,5,2,3,4,4,2,2,2,1,3,3,3,2,2,4,1,2,2,3,2,4,3,4,3,2,2,2,3,4,4,3,2,1,4,3,4,4,1,4,2,4,2
female,secondary school,Neutral,Afraid,Somewhat afraid,Afraid,Not afraid,former smoker,social drinker,2,2,1,1,1,3,5,5,5,1,5,1,1,1,3,5,2,5,1,5,2,3,5,5,3,3,3,3,2,3,2,3,2,3,2,2,2,1,4,3,4,1,1,3,1,2,4,3,3,3,2,4,3,1,2
female,secondary school,Not afraid,Not afraid,Afraid,Not afraid,Not afraid,tried smoking,social drinker,2,2,2,3,4,2,1,3,3,4,5,4,3,1,1,5,5,4,1,2,1,3,2,1,3,5,1,4,5,5,4,5,3,5,4,4,3,4,4,5,4,3,2,2,5,4,5,4,3,3,3,5,5,3,2
female,masters degree,Very Afraid,Not afraid,Not afraid,Not afraid,Somewhat afraid,former smoker,drink a lot,5,5,5,5,5,5,5,5,4,4,5,3,2,3,2,5,2,5,1,5,1,1,3,4,5,5,3,1,3,3,3,3,3,5,3,5,5,3,1,3,5,5,5,1,3,5,3,4,5,3,1,5,5,3,3
male,secondary school,Not afraid,Not afraid,Not afraid,Somewhat afraid,Somewhat afraid,former smoker,social drinker,2,4,3,1,4,2,1,3,3,2,1,3,3,4,2,4,2,3,1,3,4,3,2,2,2,5,2,2,1,3,1,5,4,4,2,2,4,2,2,4,4,3,2,2,2,1,4,4,5,3,2,1,5,2,2
male,secondary school,Very Afraid,Neutral,Very Afraid,Neutral,Not afraid,tried smoking,social drinker,1,3,1,1,1,2,1,2,3,1,1,2,3,4,2,3,2,4,1,2,2,1,3,2,2,4,1,2,1,3,1,3,3,2,2,2,3,1,3,3,4,3,1,4,2,1,2,3,3,3,1,4,3,1,1
male,masters degree,Very Afraid,Very Afraid,Neutral,Afraid,Somewhat afraid,never smoked,never,1,3,1,1,1,3,3,3,5,1,1,2,1,1,3,5,2,3,1,4,1,4,2,4,3,1,3,4,5,3,3,3,2,2,4,2,1,3,3,3,5,3,3,5,3,1,2,3,4,3,1,5,3,3,2
female,secondary school,Not afraid,Not afraid,Somewhat afraid,Somewhat afraid,Not afraid,tried smoking,never,4,3,4,4,3,4,3,4,3,3,4,4,1,2,3,5,4,3,1,5,3,5,5,5,4,3,3,4,4,4,2,3,3,4,4,3,4,2,3,4,4,3,4,3,5,4,3,3,3,3,3,3,3,4,4
male,masters degree,Neutral,Not afraid,Afraid,Somewhat afraid,Somewhat afraid,tried smoking,social drinker,3,3,4,3,4,4,5,5,5,5,5,4,2,1,3,5,2,5,2,5,1,1,2,5,2,2,2,2,4,4,1,3,2,4,2,3,2,3,3,2,4,3,3,4,3,3,4,3,3,4,2,2,2,3,3
female,primary school,Not afraid,Not afraid,Not afraid,Somewhat afraid,Very Afraid,never smoked,never,5,1,3,3,1,3,5,3,3,5,1,3,2,3,3,1,2,3,1,3,2,2,5,4,3,5,4,5,3,4,2,2,3,4,3,5,5,5,4,3,3,3,4,4,3,4,4,4,4,4,1,5,4,2,2
female,primary school,Very Afraid,Not afraid,Not afraid,Somewhat afraid,Afraid,former smoker,never,4,2,4,2,3,2,5,4,4,1,5,3,2,1,3,2,5,4,3,4,2,5,5,4,2,5,4,1,1,3,1,4,3,4,3,4,4,2,2,4,4,2,5,4,4,5,3,4,1,4,1,5,5,2,1
female,secondary school,Afraid,Afraid,Very Afraid,Somewhat afraid,Not afraid,former smoker,social drinker,3,4,3,4,3,4,3,3,5,1,5,3,2,2,3,5,3,3,2,4,3,4,3,5,3,5,3,2,4,4,3,3,3,2,3,3,2,3,1,3,4,3,2,3,3,3,3,3,3,3,5,2,2,4,2
male,secondary school,Neutral,Neutral,Somewhat afraid,Neutral,Neutral,former smoker,social drinker,3,2,2,4,1,4,3,4,4,2,5,4,1,4,3,1,3,5,4,4,3,3,4,4,3,4,3,3,3,4,2,5,3,5,3,4,2,3,2,4,3,3,5,4,2,2,3,3,2,3,2,5,5,2,4
